,transcript_id,question_addressee,justice,question_text
123,2024.23-365 -t01,respondent,"Samuel A. Alito, Jr."," Well, I think you're -- are you overstating your argument?  If we look back at everything that the Court has done in civil RICO cases, I -- I certainly don't think the Court has consistently applied the  -- the liberal construction policy or just relied on the plain language of the statute. RICO is a  -- RICO is a tough thing to deal with."
124,2024.23-365 -t01,respondent,"John G. Roberts, Jr.", Justice Sotomayor?  Justice Kagan? Justice Kavanaugh?
125,2024.23-365 -t01,respondent,Brett M. Kavanaugh," A couple questions. The -- the larger issue afoot from the amicus briefs, of course, is the class action MDL, that state tort suits are going to be converted into civil RICO because you can get treble damages, and this is going to be a bit of a change. On that, one thing you've stressed is proximate cause. When  -- of course, in those types of suits -- and you can respond whether you think that's correct or not, that factual -- prediction. But, in those kinds of suits, of  course, getting past the motion to dismiss, getting past summary judgment is the key. When would proximate cause be resolved?"
126,2024.23-365 -t01,respondent,Brett M. Kavanaugh," What about the factual prediction?  Do you want to say anything about that?  Because the amicus briefs really are quite aggressive on that. And you could say  yes, but that's good, or you can say no, that's not going to happen. And, if it's the latter,  I'd like to hear why."
127,2024.23-365 -t01,respondent,Ketanji Brown Jackson," And it seems as though some of the concern is, you know, are we expanding beyond what the text says here and would it be a sea change that actually brings in  a lot of things that weren't intended to be covered, or is Ms. Blatt asking us to narrow down what the text says and make business and  -- or property, you know, narrower?  I kind of see it as the latter, but can you just speak to that as the final word here?"
128,2024.23-852-t01,petitioner,Clarence Thomas, Would it  -- would this  --would it also apply under 924?
129,2024.23-852-t01,petitioner,Clarence Thomas," You make a lot of the fact that -- that you've been -- this has been regulated for half a century. But it wasn't regulated in this way for half a century. What was the  -- the original reg, the previous reg?"
130,2024.23-852-t01,petitioner,Sonia Sotomayor," Yeah, General, I'm looking at agency letters stretching back as -- as far back as 1978, and each of them basically used the same language that the current regulation is using. The agency letter in '78  said it evaluated an -- an item on whether it had reached a stage of manufacture such that it might be readily converted to functional condition, correct?  That's what you're tal king about?"
131,2024.23-852-t01,petitioner,Sonia Sotomayor," General, I want to know what our standard of review here is, because I can imagine a frame or receiver that is just a block of metal that -- not readily convertible. I can also imagine some part kits  that require such tremendous amount of work that it doesn't qualify as readily convertible. So, if I can point to one item that wouldn't qualify, would  --could be swept  up potentially by your  --by the new regulation, is that enough to defeat a facial challenge?  Is it enough, or is that always an as-applied challenge?"
132,2024.23-852-t01,petitioner,"Samuel A. Alito, Jr."," What is the meaning of the term ""weapon"" in 921(a)(3)(A)?"
133,2024.23-852-t01,petitioner,"Samuel A. Alito, Jr."," -- it may have to undergo a conversion, but before it's converted, it must be a weapon?"
134,2024.23-852-t01,petitioner,"Samuel A. Alito, Jr.", But is it  -- is it the case that components that can easily be  converted into something constitute that thing before they are converted as a matter of ordinary usage?
135,2024.23-852-t01,petitioner,"Samuel A. Alito, Jr."," I'm going to show you. Here's a  --here's a blank pad, and here's a pen, all right?  Is this a grocery list?"
136,2024.23-852-t01,petitioner,"Samuel A. Alito, Jr."," -- if I show you -- I put out on a counter some eggs, some chopped-up ham, some chopped-up pepper, and onions, is that a western omelet?"
137,2024.23-852-t01,petitioner,"Samuel A. Alito, Jr.", Okay. So that's helpful. So your definition is a -- a -- a group of components that are -- can readily be -- converted into something and have no other use. They must have no other use in order to constitute that thing?
138,2024.23-852-t01,petitioner,"Samuel A. Alito, Jr."," In that situation, they already constitute that thing?"
139,2024.23-852-t01,petitioner,Amy Coney Barrett," General Prelogar, I just want to follow up on Justice Alito's question about the omelet. Would your answer change if you ordered it from HelloFresh and you got a kit, and it was like turkey chili, but all of the ingredients are in the kit?"
140,2024.23-852-t01,petitioner,Amy Coney Barrett," Can I ask you about the difference between the ""destructive device"" and ""machine gun"" definitions that also reference parts in the way that this definition does not?  I've just been thinking about, in 1968, in the Gun Control Act, why Congress might have done that differently. And these ghost guns weren't around. These kits are a more  recent problem, which doesn't mean that the plain language doesn't cover the unintended consequence. But, in 1968 -- and I don't know enough about the gun industry to know if this is right, which is why I want your take on this -- wasn't it the case then, I think, that destructive devices like grenades or even machine guns were not things that you tended to buy whole because they were so heavily regulated and  -- and even illegal to purchase that way as opposed to firearms?  So they were generally purchased as components or things that were, you know, able to be converted or made  -- like, it would make sense to think about it in terms of parts? Am I thinking about that correctly based on the industry at the time?"
141,2024.23-852-t01,petitioner,Neil Gorsuch," General, I understand your argument under (A) with respect to things that could be readily converted, but there's also the argument under (B), frame or receiver, which doesn't include that kind of language that might bring in artifact nouns more obviously. What -- what's your thought about that?"
